chr,strand,coordinate,region,region_start,region_end,gene
Chr2,+,1908045,3UTR,1907864,1908382,LOC_Os02g04325
Chr2,+,1908225,3UTR,1907864,1908382,LOC_Os02g04325
Chr2,+,1908362,3UTR,1907864,1908382,LOC_Os02g04325
Chr2,+,1912813,3UTR,1912658,1913109,LOC_Os02g04330
Chr2,-,1913218,3UTR,1912777,1913424,LOC_Os02g04340
Chr2,+,1929364,3UTR,1929200,1929806,LOC_Os02g04369
Chr2,+,1929564,3UTR,1929200,1929806,LOC_Os02g04369
Chr2,+,1929714,3UTR,1929200,1929806,LOC_Os02g04369
Chr2,-,1930162,3UTR,1930060,1930707,LOC_Os02g04380
Chr2,-,1936802,3UTR,1936477,1937124,LOC_Os02g04390
Chr2,-,1946195,3UTR,1945773,1946682,LOC_Os02g04420
Chr2,-,1946399,3UTR,1945773,1946682,LOC_Os02g04420
Chr2,-,1947666,3UTR,1946812,1947840,LOC_Os02g04420
Chr2,+,1953276,3UTR,1953142,1953697,LOC_Os02g04430
Chr2,+,1953404,3UTR,1953142,1953697,LOC_Os02g04430
Chr2,+,1965154,3UTR,1965105,1965996,LOC_Os02g04440
Chr2,+,1965511,3UTR,1965105,1965996,LOC_Os02g04440
Chr2,+,1972762,3UTR,1972335,1973119,LOC_Os02g04450
Chr2,-,1972965,3UTR,1972635,1973114,LOC_Os02g04460
Chr2,+,1983584,3UTR,1983088,1983930,LOC_Os02g04480
Chr2,+,1990821,intron,1990782,1991336,LOC_Os02g04490
Chr2,+,1997139,3UTR,1996633,1997662,LOC_Os02g04490
Chr2,+,1997303,3UTR,1996633,1997662,LOC_Os02g04490
Chr2,+,2000829,3UTR,2000556,2001221,LOC_Os02g04500
Chr2,+,2005530,3UTR,2005402,2006272,LOC_Os02g04510
Chr2,+,2005687,3UTR,2005402,2006272,LOC_Os02g04510
Chr2,+,2005866,3UTR,2005402,2006272,LOC_Os02g04510
Chr2,+,2005969,3UTR,2005402,2006272,LOC_Os02g04510
Chr2,+,2009935,3UTR,2009662,2010265,LOC_Os02g04520
Chr2,+,2010033,3UTR,2009662,2010265,LOC_Os02g04520
Chr2,-,2020959,3UTR,2020669,2021220,LOC_Os02g04540
Chr2,+,2040425,3UTR,2040172,2040735,LOC_Os02g04560
Chr2,+,2044261,3UTR,2044122,2044769,LOC_Os02g04570
Chr2,+,2044347,3UTR,2044122,2044769,LOC_Os02g04570
Chr2,+,2065784,3UTR,2065614,2066169,LOC_Os02g04610
Chr2,+,2075697,3UTR,2075370,2076017,LOC_Os02g04630
Chr2,-,2075634,3UTR,2075196,2075880,LOC_Os02g04640
Chr2,-,2082524,3UTR,2082174,2082810,LOC_Os02g04650
Chr2,-,2087139,3UTR,2086763,2087324,LOC_Os02g04660
Chr2,+,2100639,3UTR,2100503,2101757,LOC_Os02g04670
Chr2,+,2100818,3UTR,2100503,2101757,LOC_Os02g04670
Chr2,+,2110372,3UTR,2110255,2110844,LOC_Os02g04680
Chr2,+,2110444,3UTR,2110255,2110844,LOC_Os02g04680
Chr2,-,2110971,3UTR,2110621,2111094,LOC_Os02g04690
Chr2,-,2114964,intron,2114018,2115095,LOC_Os02g04690
Chr2,+,2128514,3UTR,2128141,2129070,LOC_Os02g04700
Chr2,-,2128406,3UTR,2127929,2128659,LOC_Os02g04710
Chr2,-,2128464,3UTR,2127929,2128659,LOC_Os02g04710
Chr2,-,2141684,3UTR,2141337,2141841,LOC_Os02g04725
Chr2,-,2141776,3UTR,2141337,2141841,LOC_Os02g04725
Chr2,-,2148489,3UTR,2148173,2148787,LOC_Os02g04730
Chr2,+,2161048,3UTR,2160893,2161423,LOC_Os02g04740
Chr2,-,2161772,3UTR,2161469,2162014,LOC_Os02g04750
Chr2,-,2177422,intron,2176821,2177726,LOC_Os02g04760
Chr2,+,2193858,3UTR,2193603,2194169,LOC_Os02g04780
Chr2,+,2206691,intron,2206642,2207205,LOC_Os02g04800
Chr2,+,2207421,3UTR,2207299,2208513,LOC_Os02g04800
Chr2,-,2207738,3UTR,2207119,2208020,LOC_Os02g04810
Chr2,-,2207920,3UTR,2207119,2208020,LOC_Os02g04810
Chr2,-,2230737,3UTR,2230352,2231382,LOC_Os02g04840
Chr2,-,2230907,3UTR,2230352,2231382,LOC_Os02g04840
Chr2,-,2231153,3UTR,2230352,2231382,LOC_Os02g04840
Chr2,-,2242946,3UTR,2242626,2243294,LOC_Os02g04860
Chr2,+,2256154,intron,2255451,2256804,LOC_Os02g04880
Chr2,+,2256979,3UTR,2256952,2257599,LOC_Os02g04880
Chr2,+,2275413,3UTR,2274999,2276013,LOC_Os02g04915
Chr2,+,2277631,5UTR,2277044,2278030,LOC_Os02g04924
Chr2,+,2279818,3UTR,2279387,2280143,LOC_Os02g04924
Chr2,-,2318343,3UTR,2317791,2318614,LOC_Os02g04950
Chr2,+,2328033,3UTR,2327625,2328388,LOC_Os02g04960
Chr2,+,2328079,3UTR,2327625,2328388,LOC_Os02g04960
Chr2,+,2345506,3UTR,2345235,2345805,LOC_Os02g04970
Chr2,+,2371249,3UTR,2371078,2371648,LOC_Os02g05000
Chr2,+,2371349,3UTR,2371078,2371648,LOC_Os02g05000
Chr2,+,2394151,3UTR,2394077,2394646,LOC_Os02g05030
Chr2,+,2394322,3UTR,2394077,2394646,LOC_Os02g05030
Chr2,+,2404976,3UTR,2404682,2405276,LOC_Os02g05040
Chr2,+,2405069,3UTR,2404682,2405276,LOC_Os02g05040
Chr2,+,2407288,3UTR,2407020,2407667,LOC_Os02g05050
Chr2,-,2408523,3UTR,2408224,2408926,LOC_Os02g05060
Chr2,+,2445715,3UTR,2445498,2446015,LOC_Os02g05120
Chr2,+,2485275,3UTR,2485155,2485566,LOC_Os02g05190
Chr2,+,2487424,CDS,2487389,2487601,LOC_Os02g05199
Chr2,+,2487759,3UTR,2487602,2487952,LOC_Os02g05199
Chr2,+,2488755,3UTR,2488471,2489267,LOC_Os02g05199
Chr2,-,2506939,intron,2506912,2507004,LOC_Os02g05230
Chr2,+,2519130,3UTR,2517309,2519532,LOC_Os02g05244
Chr2,+,2551055,3UTR,2550768,2551540,LOC_Os02g05310
Chr2,+,2561014,3UTR,2560738,2561396,LOC_Os02g05330
Chr2,+,2571103,3UTR,2570748,2571564,LOC_Os02g05340
Chr2,+,2571219,3UTR,2570748,2571564,LOC_Os02g05340
Chr2,-,2575807,3UTR,2575342,2575859,LOC_Os02g05360
Chr2,-,2594166,intron,2594049,2594779,LOC_Os02g05400
Chr2,-,2599147,3UTR,2598891,2599501,LOC_Os02g05410
Chr2,+,2619000,3UTR,2618724,2619327,LOC_Os02g05440
Chr2,+,2626216,3UTR,2625955,2626610,LOC_Os02g05450
Chr2,+,2642065,3UTR,2641813,2642411,LOC_Os02g05470
Chr2,-,2643055,3UTR,2642677,2643311,LOC_Os02g05480
Chr2,+,2659120,3UTR,2658631,2659428,LOC_Os02g05490
Chr2,+,2662866,3UTR,2662734,2663348,LOC_Os02g05500
Chr2,+,2663044,3UTR,2662734,2663348,LOC_Os02g05500
Chr2,+,2668162,3UTR,2667809,2668470,LOC_Os02g05510
Chr2,+,2671028,3UTR,2670857,2671336,LOC_Os02g05520
Chr2,+,2725214,3UTR,2724691,2725518,LOC_Os02g05600
Chr2,+,2734272,3UTR,2733983,2734754,LOC_Os02g05610
Chr2,+,2734400,3UTR,2733983,2734754,LOC_Os02g05610
Chr2,-,2735911,3UTR,2735586,2736362,LOC_Os02g05620
Chr2,+,2744979,intron,2744758,2745335,LOC_Os02g05630
Chr2,+,2745112,intron,2744758,2745335,LOC_Os02g05630
Chr2,+,2747358,3UTR,2746987,2747878,LOC_Os02g05630
Chr2,+,2747556,3UTR,2746987,2747878,LOC_Os02g05630
Chr2,+,2747644,3UTR,2746987,2747878,LOC_Os02g05630
Chr2,+,2758916,3UTR,2758715,2759362,LOC_Os02g05640
Chr2,-,2760478,3UTR,2760277,2760941,LOC_Os02g05650
Chr2,-,2766032,3UTR,2765917,2766798,LOC_Os02g05660
Chr2,-,2766282,3UTR,2765917,2766798,LOC_Os02g05660
Chr2,-,2766488,3UTR,2765917,2766798,LOC_Os02g05660
Chr2,-,2772011,3UTR,2771843,2772379,LOC_Os02g05670
Chr2,-,2772152,3UTR,2771843,2772379,LOC_Os02g05670
Chr2,-,2774080,intron,2773529,2774521,LOC_Os02g05670
Chr2,-,2774141,intron,2773529,2774521,LOC_Os02g05670
Chr2,+,2779293,3UTR,2779105,2779686,LOC_Os02g05680
Chr2,+,2779387,3UTR,2779105,2779686,LOC_Os02g05680
Chr2,+,2788472,intron,2788330,2788544,LOC_Os02g05686
Chr2,+,2795376,3UTR,2795281,2795771,LOC_Os02g05692
Chr2,+,2795465,3UTR,2795281,2795771,LOC_Os02g05692
Chr2,+,2803768,3UTR,2803021,2804131,LOC_Os02g05700
Chr2,-,2803836,3UTR,2803822,2804694,LOC_Os02g05710
Chr2,-,2804140,3UTR,2803822,2804694,LOC_Os02g05710
Chr2,-,2804432,3UTR,2803822,2804694,LOC_Os02g05710
Chr2,-,2805183,CDS,2805108,2806033,LOC_Os02g05710
Chr2,+,2815098,intron,2814977,2816011,LOC_Os02g05720
Chr2,-,2816612,3UTR,2816232,2816879,LOC_Os02g05730
Chr2,-,2823336,intron,2822553,2823728,LOC_Os02g05730
Chr2,-,2824229,3UTR,2824060,2824586,LOC_Os02g05744
Chr2,-,2824364,3UTR,2824060,2824586,LOC_Os02g05744
Chr2,-,2824489,3UTR,2824060,2824586,LOC_Os02g05744
Chr2,+,2842153,3UTR,2842091,2842849,LOC_Os02g05770
Chr2,+,2842451,3UTR,2842091,2842849,LOC_Os02g05770
Chr2,+,2842632,3UTR,2842091,2842849,LOC_Os02g05770
Chr2,+,2866791,3UTR,2866362,2868322,LOC_Os02g05810
Chr2,+,2869007,3UTR,2868522,2869333,LOC_Os02g05810
Chr2,+,2874155,3UTR,2873871,2874518,LOC_Os02g05820
Chr2,+,2874204,3UTR,2873871,2874518,LOC_Os02g05820
Chr2,+,2876159,3UTR,2875944,2876752,LOC_Os02g05830
Chr2,-,2876644,3UTR,2876253,2877243,LOC_Os02g05840
Chr2,-,2877129,3UTR,2876253,2877243,LOC_Os02g05840
Chr2,-,2898906,3UTR,2898592,2899312,LOC_Os02g05870
Chr2,-,2898988,3UTR,2898592,2899312,LOC_Os02g05870
Chr2,-,2904371,3UTR,2904057,2905027,LOC_Os02g05880
Chr2,-,2904571,3UTR,2904057,2905027,LOC_Os02g05880
Chr2,-,2904825,3UTR,2904057,2905027,LOC_Os02g05880
Chr2,-,2922482,3UTR,2922054,2922838,LOC_Os02g05890
Chr2,+,2932143,3UTR,2931754,2932527,LOC_Os02g05900
Chr2,-,2933893,3UTR,2933594,2934075,LOC_Os02g05910
Chr2,-,2938052,3UTR,2937746,2938243,LOC_Os02g05920
Chr2,-,2945439,3UTR,2944993,2945612,LOC_Os02g05930
Chr2,-,2958816,3UTR,2958469,2958934,LOC_Os02g05950
Chr2,-,2965232,3UTR,2964940,2965402,LOC_Os02g05960
Chr2,-,2978760,3UTR,2978555,2979030,LOC_Os02g05980
Chr2,+,2996376,intron,2995734,2996780,LOC_Os02g06010
Chr2,+,2998045,3UTR,2997891,2998314,LOC_Os02g06010
Chr2,+,2999378,3UTR,2999041,3000138,LOC_Os02g06010
Chr2,+,2999494,3UTR,2999041,3000138,LOC_Os02g06010
Chr2,+,3038483,CDS,3037479,3039851,LOC_Os02g06090
Chr2,+,3039929,3UTR,3039852,3040783,LOC_Os02g06090
Chr2,+,3040207,3UTR,3039852,3040783,LOC_Os02g06090
Chr2,+,3120866,3UTR,3120820,3121467,LOC_Os02g06240
Chr2,+,3144100,3UTR,3143820,3144960,LOC_Os02g06290
Chr2,-,3144084,3UTR,3143458,3144561,LOC_Os02g06300
Chr2,-,3144192,3UTR,3143458,3144561,LOC_Os02g06300
Chr2,-,3144479,3UTR,3143458,3144561,LOC_Os02g06300
Chr2,-,3145010,intron,3144835,3145020,LOC_Os02g06300
Chr2,-,3164109,3UTR,3163775,3164422,LOC_Os02g06330
Chr2,-,3166638,3UTR,3166274,3166765,LOC_Os02g06340
Chr2,+,3182765,3UTR,3182498,3183091,LOC_Os02g06360
Chr2,-,3182925,3UTR,3182568,3183314,LOC_Os02g06370
Chr2,-,3183086,3UTR,3182568,3183314,LOC_Os02g06370
Chr2,-,3184276,intron,3184135,3184768,LOC_Os02g06370
Chr2,-,3187829,3UTR,3187641,3188103,LOC_Os02g06380
Chr2,-,3191333,3UTR,3191014,3191523,LOC_Os02g06390
Chr2,+,3203168,3UTR,3202910,3203468,LOC_Os02g06400
Chr2,+,3206277,3UTR,3206181,3206634,LOC_Os02g06410
Chr2,+,3206449,3UTR,3206181,3206634,LOC_Os02g06410
Chr2,+,3216606,3UTR,3216301,3216945,LOC_Os02g06430
Chr2,+,3219825,3UTR,3219519,3220166,LOC_Os02g06450
Chr2,-,3220206,3UTR,3219843,3220490,LOC_Os02g06460
Chr2,-,3220324,3UTR,3219843,3220490,LOC_Os02g06460
Chr2,-,3227482,3UTR,3227208,3229261,LOC_Os02g06480
Chr2,-,3228999,3UTR,3227208,3229261,LOC_Os02g06480
Chr2,-,3232114,intron,3231312,3232318,LOC_Os02g06480
Chr2,-,3233720,5UTR,3233113,3233934,LOC_Os02g06480
Chr2,-,3233813,5UTR,3233113,3233934,LOC_Os02g06480
Chr2,+,3237664,3UTR,3237522,3238283,LOC_Os02g06490
Chr2,+,3237801,3UTR,3237522,3238283,LOC_Os02g06490
Chr2,-,3237585,3UTR,3237286,3237850,LOC_Os02g06500
Chr2,+,3252447,3UTR,3252321,3252695,LOC_Os02g06510
Chr2,+,3252514,3UTR,3252321,3252695,LOC_Os02g06510
Chr2,+,3256898,3UTR,3256765,3257239,LOC_Os02g06520
Chr2,+,3257199,3UTR,3256765,3257239,LOC_Os02g06520
Chr2,+,3265560,3UTR,3265378,3265906,LOC_Os02g06530
Chr2,+,3268481,3UTR,3268339,3269067,LOC_Os02g06540
Chr2,+,3268708,3UTR,3268339,3269067,LOC_Os02g06540
Chr2,+,3268768,3UTR,3268339,3269067,LOC_Os02g06540
Chr2,+,3268998,3UTR,3268339,3269067,LOC_Os02g06540
Chr2,+,3280260,3UTR,3279954,3280601,LOC_Os02g06560
Chr2,+,3280459,3UTR,3279954,3280601,LOC_Os02g06560
Chr2,-,3283211,3UTR,3282912,3283760,LOC_Os02g06570
Chr2,-,3283439,3UTR,3282912,3283760,LOC_Os02g06570
Chr2,+,3295425,3UTR,3295305,3295780,LOC_Os02g06580
Chr2,+,3298673,intron,3297493,3298901,LOC_Os02g06584
Chr2,+,3302448,intron,3302231,3302553,LOC_Os02g06584
Chr2,+,3303726,3UTR,3303562,3304712,LOC_Os02g06584
Chr2,+,3304149,3UTR,3303562,3304712,LOC_Os02g06584
Chr2,+,3304407,3UTR,3303562,3304712,LOC_Os02g06584
Chr2,+,3318157,3UTR,3318043,3318685,LOC_Os02g06592
Chr2,+,3318355,3UTR,3318043,3318685,LOC_Os02g06592
Chr2,+,3318532,3UTR,3318043,3318685,LOC_Os02g06592
Chr2,-,3336372,3UTR,3335247,3336486,LOC_Os02g06630
Chr2,-,3340153,3UTR,3340011,3340643,LOC_Os02g06640
Chr2,-,3340456,3UTR,3340011,3340643,LOC_Os02g06640
Chr2,-,3342529,intron,3342018,3342979,LOC_Os02g06640
Chr2,-,3342809,intron,3342018,3342979,LOC_Os02g06640
Chr2,-,3344786,3UTR,3344463,3345152,LOC_Os02g06650
Chr2,-,3344953,3UTR,3344463,3345152,LOC_Os02g06650
Chr2,-,3347067,intron,3345454,3347273,LOC_Os02g06650
Chr2,+,3352510,intron,3352225,3352562,LOC_Os02g06660
Chr2,+,3354991,3UTR,3354823,3355470,LOC_Os02g06670
Chr2,+,3358334,3UTR,3358158,3358582,LOC_Os02g06690
Chr2,+,3358389,3UTR,3358158,3358582,LOC_Os02g06690
Chr2,-,3358932,3UTR,3358603,3359157,LOC_Os02g06700
Chr2,-,3362769,3UTR,3361747,3363256,LOC_Os02g06720
Chr2,-,3362820,3UTR,3361747,3363256,LOC_Os02g06720
Chr2,-,3363062,3UTR,3361747,3363256,LOC_Os02g06720
Chr2,-,3364455,CDS,3364217,3364914,LOC_Os02g06720
Chr2,-,3383420,intron,3381700,3383539,LOC_Os02g06725
Chr2,+,3409024,3UTR,3408743,3409376,LOC_Os02g06754
Chr2,+,3415258,3UTR,3415108,3415605,LOC_Os02g06760
Chr2,-,3415482,3UTR,3415181,3415692,LOC_Os02g06770
Chr2,-,3420204,3UTR,3419872,3420379,LOC_Os02g06779
Chr2,-,3428553,3UTR,3428247,3429055,LOC_Os02g06790
Chr2,-,3430526,intron,3430397,3430806,LOC_Os02g06790
Chr2,+,3441766,3UTR,3441654,3442301,LOC_Os02g06820
Chr2,+,3441832,3UTR,3441654,3442301,LOC_Os02g06820
Chr2,-,3441719,3UTR,3441419,3441940,LOC_Os02g06830
Chr2,+,3457528,3UTR,3457155,3457888,LOC_Os02g06840
Chr2,+,3458813,3UTR,3458634,3459281,LOC_Os02g06850
Chr2,+,3468751,3UTR,3468055,3469379,LOC_Os02g06880
Chr2,+,3468950,3UTR,3468055,3469379,LOC_Os02g06880
Chr2,+,3474122,3UTR,3473984,3474468,LOC_Os02g06890
Chr2,+,3492891,3UTR,3492516,3493250,LOC_Os02g06910
Chr2,-,3495329,3UTR,3494908,3495653,LOC_Os02g06920
Chr2,+,3507466,intron,3507255,3507963,LOC_Os02g06930
Chr2,+,3507614,intron,3507255,3507963,LOC_Os02g06930
Chr2,+,3508616,3UTR,3508384,3509056,LOC_Os02g06930
Chr2,+,3542528,3UTR,3542279,3542967,LOC_Os02g06960
Chr2,+,3549129,3UTR,3548904,3549551,LOC_Os02g06970
Chr2,+,3567053,3UTR,3566958,3567605,LOC_Os02g06990
Chr2,+,3567177,3UTR,3566958,3567605,LOC_Os02g06990
Chr2,+,3574083,5UTR,3573693,3574530,LOC_Os02g07000
Chr2,+,3581800,3UTR,3581043,3582079,LOC_Os02g07010
Chr2,+,3596606,3UTR,3596189,3596894,LOC_Os02g07030
Chr2,+,3609966,3UTR,3609870,3610534,LOC_Os02g07040
Chr2,+,3610225,3UTR,3609870,3610534,LOC_Os02g07040
Chr2,+,3613928,3UTR,3613762,3614380,LOC_Os02g07044
Chr2,+,3613991,3UTR,3613762,3614380,LOC_Os02g07044
Chr2,+,3614077,3UTR,3613762,3614380,LOC_Os02g07044
Chr2,-,3614122,3UTR,3613976,3614623,LOC_Os02g07050
Chr2,+,3622737,3UTR,3622471,3623162,LOC_Os02g07060
Chr2,-,3623679,3UTR,3623308,3623839,LOC_Os02g07070
Chr2,-,3624268,intron,3624023,3624593,LOC_Os02g07070
Chr2,-,3624356,intron,3624023,3624593,LOC_Os02g07070
Chr2,+,3656181,3UTR,3655726,3656485,LOC_Os02g07110
Chr2,-,3659298,3UTR,3658793,3659566,LOC_Os02g07120
Chr2,+,3677091,intron,3676901,3677325,LOC_Os02g07150
Chr2,+,3677647,3UTR,3677326,3678278,LOC_Os02g07150
Chr2,-,3677465,3UTR,3676896,3677788,LOC_Os02g07160
Chr2,-,3677535,3UTR,3676896,3677788,LOC_Os02g07160
Chr2,-,3682191,3UTR,3681892,3682385,LOC_Os02g07170
Chr2,-,3682262,3UTR,3681892,3682385,LOC_Os02g07170
Chr2,+,3691305,3UTR,3690966,3691668,LOC_Os02g07180
Chr2,+,3699699,3UTR,3699528,3700175,LOC_Os02g07190
Chr2,+,3705339,3UTR,3705044,3705710,LOC_Os02g07200
Chr2,-,3705884,3UTR,3705586,3706125,LOC_Os02g07210
Chr2,-,3705948,3UTR,3705586,3706125,LOC_Os02g07210
Chr2,-,3711166,3UTR,3710844,3711477,LOC_Os02g07220
Chr2,-,3711219,3UTR,3710844,3711477,LOC_Os02g07220
Chr2,+,3718246,3UTR,3717955,3718567,LOC_Os02g07230
Chr2,-,3718350,3UTR,3718009,3718797,LOC_Os02g07240
Chr2,-,3720873,3UTR,3720574,3721287,LOC_Os02g07250
Chr2,+,3728191,intron,3727940,3729117,LOC_Os02g07260
Chr2,+,3731218,3UTR,3730969,3731649,LOC_Os02g07260
Chr2,-,3748441,3UTR,3748063,3748705,LOC_Os02g07310
Chr2,+,3776058,3UTR,3775696,3776407,LOC_Os02g07330
Chr2,+,3776198,3UTR,3775696,3776407,LOC_Os02g07330
Chr2,+,3791718,3UTR,3791509,3792176,LOC_Os02g07340
Chr2,+,3791852,3UTR,3791509,3792176,LOC_Os02g07340
Chr2,-,3792748,3UTR,3792380,3792866,LOC_Os02g07350
Chr2,-,3792834,3UTR,3792380,3792866,LOC_Os02g07350
Chr2,+,3800863,3UTR,3800738,3801385,LOC_Os02g07360
Chr2,+,3830122,3UTR,3829828,3830484,LOC_Os02g07410
Chr2,+,3830227,3UTR,3829828,3830484,LOC_Os02g07410
Chr2,+,3830270,3UTR,3829828,3830484,LOC_Os02g07410
Chr2,-,3830512,3UTR,3830181,3830707,LOC_Os02g07420
Chr2,-,3833088,3UTR,3832829,3833515,LOC_Os02g07430
Chr2,-,3833264,3UTR,3832829,3833515,LOC_Os02g07430
Chr2,+,3844074,3UTR,3843988,3844635,LOC_Os02g07440
Chr2,+,3844217,3UTR,3843988,3844635,LOC_Os02g07440
Chr2,+,3844420,3UTR,3843988,3844635,LOC_Os02g07440
Chr2,-,3846019,3UTR,3845725,3846491,LOC_Os02g07450
Chr2,-,3846222,3UTR,3845725,3846491,LOC_Os02g07450
Chr2,-,3846388,3UTR,3845725,3846491,LOC_Os02g07450
Chr2,-,3853013,3UTR,3852629,3853276,LOC_Os02g07460
Chr2,-,3853111,3UTR,3852629,3853276,LOC_Os02g07460
Chr2,-,3855862,3UTR,3855634,3856376,LOC_Os02g07480
Chr2,-,3855933,3UTR,3855634,3856376,LOC_Os02g07480
Chr2,-,3856078,3UTR,3855634,3856376,LOC_Os02g07480
Chr2,-,3856138,3UTR,3855634,3856376,LOC_Os02g07480
Chr2,+,3872892,3UTR,3872632,3873245,LOC_Os02g07490
Chr2,+,3875095,3UTR,3875020,3875667,LOC_Os02g07495
Chr2,+,3875199,3UTR,3875020,3875667,LOC_Os02g07495
Chr2,+,3927322,3UTR,3927220,3927867,LOC_Os02g07575
Chr2,+,3927375,3UTR,3927220,3927867,LOC_Os02g07575
Chr2,+,3927437,3UTR,3927220,3927867,LOC_Os02g07575
Chr2,+,3928604,CDS,3928552,3928671,LOC_Os02g07580
Chr2,+,3928792,3UTR,3928672,3929319,LOC_Os02g07580
Chr2,-,3950436,3UTR,3950078,3950587,LOC_Os02g07630
Chr2,+,3975147,3UTR,3974612,3975449,LOC_Os02g07650
Chr2,-,3992042,3UTR,3991740,3992503,LOC_Os02g07670
Chr2,-,3992190,3UTR,3991740,3992503,LOC_Os02g07670
Chr2,+,4002487,intron,4002337,4006734,LOC_Os02g07680
Chr2,+,4002647,intron,4002337,4006734,LOC_Os02g07680
Chr2,+,4006571,intron,4002337,4006734,LOC_Os02g07680
Chr2,+,4010052,3UTR,4009699,4010436,LOC_Os02g07690
Chr2,+,4015312,3UTR,4015278,4015613,LOC_Os02g07700
Chr2,+,4016584,CDS,4016526,4016774,LOC_Os02g07709
Chr2,+,4025444,intron,4025029,4026261,LOC_Os02g07720
Chr2,+,4027118,intron,4027117,4027237,LOC_Os02g07720
Chr2,+,4028670,3UTR,4028354,4028989,LOC_Os02g07720
Chr2,+,4028818,3UTR,4028354,4028989,LOC_Os02g07720
Chr2,+,4028892,3UTR,4028354,4028989,LOC_Os02g07720
Chr2,+,4033680,3UTR,4033573,4034220,LOC_Os02g07730
Chr2,+,4038395,3UTR,4038127,4038706,LOC_Os02g07740
Chr2,-,4038492,3UTR,4038131,4038701,LOC_Os02g07750
Chr2,-,4038895,intron,4038757,4039227,LOC_Os02g07750
Chr2,+,4052264,3UTR,4051890,4052738,LOC_Os02g07760
Chr2,+,4052408,3UTR,4051890,4052738,LOC_Os02g07760
Chr2,-,4057731,3UTR,4057560,4058207,LOC_Os02g07770
Chr2,-,4057806,3UTR,4057560,4058207,LOC_Os02g07770
Chr2,+,4077871,3UTR,4077159,4078249,LOC_Os02g07780
Chr2,-,4078381,3UTR,4078079,4078794,LOC_Os02g07790
Chr2,-,4078524,3UTR,4078079,4078794,LOC_Os02g07790
Chr2,+,4085613,CDS,4085604,4085723,LOC_Os02g07800
Chr2,+,4089426,3UTR,4089166,4089813,LOC_Os02g07810
Chr2,+,4089552,3UTR,4089166,4089813,LOC_Os02g07810
Chr2,+,4089654,3UTR,4089166,4089813,LOC_Os02g07810
Chr2,+,4097752,3UTR,4097650,4098381,LOC_Os02g07820
Chr2,+,4097998,3UTR,4097650,4098381,LOC_Os02g07820
Chr2,+,4105858,3UTR,4105630,4105957,LOC_Os02g07830
Chr2,+,4112680,3UTR,4112488,4113184,LOC_Os02g07840
Chr2,+,4112882,3UTR,4112488,4113184,LOC_Os02g07840
Chr2,-,4112796,3UTR,4112300,4112947,LOC_Os02g07850
Chr2,+,4127290,3UTR,4127204,4127842,LOC_Os02g07870
Chr2,+,4127492,3UTR,4127204,4127842,LOC_Os02g07870
Chr2,+,4127629,3UTR,4127204,4127842,LOC_Os02g07870
Chr2,+,4133649,3UTR,4133384,4134124,LOC_Os02g07880
Chr2,+,4133794,3UTR,4133384,4134124,LOC_Os02g07880
Chr2,+,4135612,3UTR,4135392,4135972,LOC_Os02g07890
Chr2,-,4135976,3UTR,4135597,4136116,LOC_Os02g07900
Chr2,-,4137066,intron,4137051,4137199,LOC_Os02g07900
Chr2,-,4137289,intron,4137279,4137382,LOC_Os02g07900
Chr2,+,4143518,3UTR,4143283,4143981,LOC_Os02g07910
Chr2,+,4143910,3UTR,4143283,4143981,LOC_Os02g07910
Chr2,-,4144383,3UTR,4144022,4144490,LOC_Os02g07920
Chr2,-,4149984,3UTR,4149470,4150301,LOC_Os02g07930
Chr2,-,4165316,3UTR,4165023,4165891,LOC_Os02g07960
Chr2,-,4165737,3UTR,4165023,4165891,LOC_Os02g07960
Chr2,-,4167865,3UTR,4167630,4168166,LOC_Os02g07960
Chr2,-,4184290,3UTR,4183866,4184546,LOC_Os02g07980
Chr2,-,4189688,3UTR,4189469,4190116,LOC_Os02g08000
Chr2,-,4195432,3UTR,4195124,4196025,LOC_Os02g08010
Chr2,-,4195815,3UTR,4195124,4196025,LOC_Os02g08010
Chr2,-,4195871,3UTR,4195124,4196025,LOC_Os02g08010
Chr2,-,4199092,intron,4198860,4199197,LOC_Os02g08010
Chr2,-,4220546,3UTR,4220302,4220949,LOC_Os02g08030
Chr2,-,4238843,3UTR,4238405,4239052,LOC_Os02g08050
Chr2,+,4250102,intron,4249695,4250567,LOC_Os02g08070
Chr2,-,4264388,3UTR,4264089,4264655,LOC_Os02g08080
Chr2,-,4270680,3UTR,4270228,4270810,LOC_Os02g08090
Chr2,+,4285913,3UTR,4285643,4286231,LOC_Os02g08100
Chr2,-,4286998,3UTR,4286699,4287203,LOC_Os02g08110
Chr2,-,4293270,3UTR,4292948,4293530,LOC_Os02g08120
Chr2,-,4293458,3UTR,4292948,4293530,LOC_Os02g08120
Chr2,+,4306899,3UTR,4306699,4309955,LOC_Os02g08130
Chr2,+,4306955,3UTR,4306699,4309955,LOC_Os02g08130
Chr2,+,4309266,3UTR,4306699,4309955,LOC_Os02g08130
Chr2,+,4309652,3UTR,4306699,4309955,LOC_Os02g08130
Chr2,-,4306898,3UTR,4306272,4307206,LOC_Os02g08140
Chr2,+,4316879,3UTR,4316585,4317261,LOC_Os02g08150
Chr2,+,4324060,3UTR,4323887,4324469,LOC_Os02g08160
Chr2,+,4324125,3UTR,4323887,4324469,LOC_Os02g08160
